Borough,Stop Name,Daytime Routes,Entrance Type,Entry Allowed,Entrance Latitude,Entrance Longitude
M,Lexington Av/51-53 Sts,6 E F,Stair,YES,40.7578434,-73.9695265
M,Lexington Av/51-53 Sts,6 E F,Stair,YES,40.7576468,-73.969628
Q,Lexington Av/51-53 Sts,6 E F,Easement - Passage,YES,40.7574301,-73.9692498
M,5 Av/53 St,E F,Easement - Street,YES,40.7606388,-73.9764862
M,5 Av/53 St,E F,Stair,YES,40.7602156,-73.975496
M,5 Av/53 St,E F,Stair,YES,40.7603321,-73.9754237
M,5 Av/53 St,E F,Stair,YES,40.759559,-73.9739911
M,5 Av/53 St,E F,Easement - Street,YES,40.7596258,-73.9737347
M,7 Av,E B D,Stair,YES,40.7632069,-73.9826682
M,7 Av,E B D,Stair,YES,40.7633428,-73.9825738
M,7 Av,E B D,Stair,YES,40.7628075,-73.9817178
M,7 Av,E B D,Stair,YES,40.7629497,-73.9816298
Q,Aqueduct Racetrack,A,Ramp,YES,40.6722991,-73.83559
Q,Aqueduct Racetrack,A,Elevator,YES,40.6720644,-73.8355034
Q,Aqueduct Racetrack,A,Stair,YES,40.6719587,-73.8355149
Q,Aqueduct Racetrack,A,Stair,YES,40.6724666,-73.835764
Q,Aqueduct-N Conduit Av,A,Stair,YES,40.6693618,-73.8348422
Q,Aqueduct-N Conduit Av,A,Station House,YES,40.6669955,-73.8334689
Q,Aqueduct-N Conduit Av,A,Stair,YES,40.6694622,-73.8344867
Q,Howard Beach-JFK Airport,A,Elevator,YES,40.6604843,-73.830536
Q,Howard Beach-JFK Airport,A,Elevator,YES,40.6604882,-73.8305183
Q,Howard Beach-JFK Airport,A,Stair,YES,40.6604352,-73.8305163
Q,Howard Beach-JFK Airport,A,Stair,YES,40.6601692,-73.8303928
Q,Broad Channel,A S,Stair,YES,40.6080632,-73.815982
Q,Beach 90 St,A S,Stair,YES,40.5880155,-73.8141178
Q,Beach 90 St,A S,Stair,YES,40.5878304,-73.8140067
Q,Beach 90 St,A S,Stair,YES,40.588098,-73.8139015
Q,Beach 90 St,A S,Stair,YES,40.5879191,-73.813786
Q,Beach 98 St,A S,Stair,YES,40.5852808,-73.8204642
Q,Beach 98 St,A S,Stair,YES,40.5855576,-73.8203339
Q,Beach 98 St,A S,Stair,YES,40.5853825,-73.8202185
Q,Beach 105 St,A S,Stair,YES,40.583187,-73.827388
Q,Beach 105 St,A S,Stair,YES,40.583435,-73.827232
Q,Beach 105 St,A S,Stair,YES,40.583248,-73.827163
Q,Rockaway Park-Beach 116 St,A S,Station House,YES,40.5805473,-73.8374145
Q,Beach 67 St,A,Stair,YES,40.590744,-73.797789
Q,Beach 67 St,A,Stair,YES,40.5911261,-73.7964627
Q,Beach 67 St,A,Stair,YES,40.5909276,-73.7964192
Q,Beach 67 St,A,Stair,YES,40.590951,-73.796176
Q,Beach 67 St,A,Stair,YES,40.591157,-73.7961994
Q,Beach 67 St,A,Elevator,YES,40.5911125,-73.7963507
Q,Beach 67 St,A,Stair,YES,40.5910896,-73.7965613
Q,Beach 60 St,A,Stair,YES,40.5924904,-73.7894055
Q,Beach 60 St,A,Stair,YES,40.5922865,-73.7893844
Q,Beach 60 St,A,Stair,YES,40.592292,-73.789153
Q,Beach 60 St,A,Stair,YES,40.5925006,-73.7891453
Q,Beach 44 St,A,Stair,YES,40.593091,-73.7759873
Q,Beach 44 St,A,Stair,YES,40.5928934,-73.775953
Q,Beach 44 St,A,Stair,YES,40.5931188,-73.7757271
Q,Beach 44 St,A,Stair,YES,40.5929122,-73.7757076
Q,Beach 36 St,A,Stair,YES,40.595521,-73.768271
Q,Beach 36 St,A,Stair,YES,40.5953655,-73.7681141
Q,Beach 36 St,A,Stair,YES,40.5956512,-73.7680667
Q,Beach 36 St,A,Stair,YES,40.5954873,-73.7679138
Q,Beach 25 St,A,Stair,YES,40.5997277,-73.7619694
Q,Beach 25 St,A,Stair,YES,40.5995486,-73.7617121
Q,Beach 25 St,A,Stair,YES,40.5996995,-73.7615769
Q,Far Rockaway-Mott Av,A,Station House,YES,40.604657,-73.754178
B,8 Av,N,Station House,YES,40.634552,-74.010726
B,8 Av,N,Station House,YES,40.6355523,-74.0126802
B,Fort Hamilton Pkwy,N,Station House,YES,40.632179,-74.006658
B,Fort Hamilton Pkwy,N,Station House,YES,40.630609,-74.004067
B,62 St/New Utrecht Av,D N,Station House,YES,40.625606,-73.99683
B,62 St/New Utrecht Av,D N,Station House,YES,40.624246,-73.995962
B,18 Av,N,Station House,YES,40.621306,-73.991469
B,18 Av,N,Station House,YES,40.6200793,-73.989426
B,20 Av,N,Station House,YES,40.617341,-73.98484
B,Bay Pkwy,N,Station House,YES,40.612989,-73.982084
B,Bay Pkwy,N,Station House,YES,40.6106019,-73.9816236
B,Kings Hwy,N,Station House,YES,40.605107,-73.980578
B,Kings Hwy,N,Station House,YES,40.6032318,-73.9802017
B,Avenue U,N,Station House,YES,40.598512,-73.979335
B,Avenue U,N,Station House,YES,40.5964727,-73.9789484
B,86 St,N,Station House,YES,40.5927522,-73.9782375
B,Coney Island-Stillwell Av,D F N Q,Station House,YES,40.5764558,-73.9812435
B,Coney Island-Stillwell Av,D F N Q,Stair,YES,40.5769,-73.980846
B,Coney Island-Stillwell Av,D F N Q,Station House,YES,40.575798,-73.9809268
M,96 St,Q,Escalator,YES,40.7830595,-73.9477571
M,96 St,Q,Easement - Street,YES,40.7828049,-73.9483903
M,96 St,Q,Elevator,YES,40.7839153,-73.9475601
M,96 St,Q,Stair/Escalator,YES,40.7841841,-73.9474
M,86 St,Q,Easement - Street,YES,40.776063,-73.9528518
M,86 St,Q,Escalator,YES,40.7775983,-73.9508257
M,86 St,Q,Escalator,YES,40.7778649,-73.9514473
M,86 St,Q,Elevator,YES,40.7777238,-73.951593
M,72 St,Q,Stair/Escalator,YES,40.7669623,-73.9595894
M,72 St,Q,Stair/Escalator,YES,40.7672033,-73.9594195
M,72 St,Q,Easement - Street,YES,40.7685671,-73.9583424
M,72 St,Q,Easement - Street,YES,40.7691118,-73.9583566
SI,St George,SIR,Easement - Passage,YES,40.6441717,-74.0731753
SI,St George,SIR,Easement - Passage,YES,40.6440768,-74.0729974
SI,Tompkinsville,SIR,Station House,YES,40.6376665,-74.0750213
SI,Stapleton,SIR,Stair,YES,40.6273214,-74.075095
SI,Stapleton,SIR,Stair,YES,40.6286019,-74.0752482
SI,Clifton,SIR,Stair,YES,40.6207463,-74.0710103
SI,Clifton,SIR,Stair,YES,40.6216363,-74.0717437
SI,Clifton,SIR,Stair,YES,40.6215752,-74.0717062
SI,Clifton,SIR,Stair,YES,40.6218984,-74.0716411
SI,Grasmere,SIR,Stair,YES,40.6036771,-74.0836629
SI,Old Town,SIR,Stair,YES,40.5963353,-74.0874145
SI,Old Town,SIR,Stair,YES,40.5960874,-74.0875644
SI,Old Town,SIR,Stair,YES,40.5961168,-74.087835
SI,Dongan Hills,SIR,Ramp,YES,40.5885359,-74.0963615
SI,Dongan Hills,SIR,Ramp,YES,40.5886604,-74.0966051
SI,Dongan Hills,SIR,Stair,YES,40.5888984,-74.0961957
SI,Dongan Hills,SIR,Stair,YES,40.5891445,-74.0958581
SI,Dongan Hills,SIR,Stair,YES,40.5886609,-74.0961114
SI,Dongan Hill,SIR,Stair,YES,40.5889957,-74.0956595
SI,Jefferson Av,SIR,Stair,YES,40.5839541,-74.1027069
SI,Jefferson Av,SIR,Stair,YES,40.5840621,-74.1029119
SI,Grant City,SIR,Overpass,YES,40.5790723,-74.109741
SI,Grant City,SIR,Overpass,YES,40.578932,-74.1095677
SI,Grant City,SIR,Stair,YES,40.5794981,-74.1091261
SI,Grant City,SIR,Stair,YES,40.5794375,-74.1090141
SI,New Dorp,SIR,Stair,YES,40.5740313,-74.116692
SI,New Dorp,SIR,Stair,YES,40.5739452,-74.1165236
SI,New Dorp,SIR,Elevator,YES,40.5737295,-74.11672
SI,New Dorp,SIR,Stair,YES,40.5733062,-74.1176127
SI,New Dorp,SIR,Stair,YES,40.5730202,-74.11777
SI,Oakwood Heights,SIR,Stair,YES,40.5646184,-74.1268361
SI,Oakwood Heights,SIR,Stair,YES,40.5646862,-74.1269428
SI,Oakwood Heights,SIR,Stair,YES,40.565183,-74.1260393
SI,Oakwood Heights,SIR,Stair,YES,40.5653725,-74.1263119
SI,Bay Terrace,SIR,Underpass,YES,40.5559377,-74.1374575
SI,Bay Terrace,SIR,Stair,YES,40.5568692,-74.1362968
SI,Bay Terrace,SIR,Underpass,YES,40.5560285,-74.1375685
SI,Great Kills,SIR,Stair,YES,40.5517017,-74.1506414
SI,Great Kills,SIR,Stair,YES,40.5515581,-74.1505732
SI,Great Kills,SIR,Stair/Ramp,YES,40.5513411,-74.1514872
SI,Great Kills,SIR,Stair/Ramp,YES,40.5511093,-74.1513866
SI,Eltingville,SIR,Stair,YES,40.5448229,-74.1645123
SI,Eltingville,SIR,Stair,YES,40.5444177,-74.1652063
SI,Eltingville,SIR,Stair,YES,40.5442311,-74.1650514
SI,Annadale,SIR,Stair,YES,40.540231,-74.1787012
SI,Annadale,SIR,Stair,YES,40.5406763,-74.1774522
SI,Annadale,SIR,Stair,YES,40.5405775,-74.1774347
SI,Huguenot,SIR,Stair,YES,40.5331368,-74.1922904
SI,Huguenot,SIR,Stair,YES,40.5332341,-74.1923434
SI,Prince's Bay,SIR,Stair,YES,40.5251148,-74.200672
SI,Prince's Bay,SIR,Stair,YES,40.5254041,-74.2007462
SI,Prince's Bay,SIR,Stair,YES,40.5256747,-74.1995091
SI,Annadale,SIR,Stair,YES,40.5405641,-74.1784425
SI,Pleasant Plains,SIR,Stair,YES,40.522445,-74.2171263
SI,Pleasant Plains,SIR,Stair,YES,40.5226659,-74.2171705
SI,Richmond Valley,SIR,Stair,YES,40.5196294,-74.2295408
SI,Richmond Valley,SIR,Stair,YES,40.5194737,-74.2294915
SI,Richmond Valley,SIR,Stair,YES,40.5196676,-74.2286845
SI,Richmond Valley,SIR,Stair,YES,40.5197629,-74.2289145
SI,Arthur Kill,SIR,Stair/Ramp,YES,40.5167299,-74.2420297
SI,Arthur Kill,SIR,Ramp,YES,40.516807,-74.2418387
SI,Arthur Kill,SIR,Stair/Ramp/Walkway,YES,40.5165928,-74.2418934
SI,Tottenville,SIR,Stair,YES,40.5132347,-74.2509716
SI,Tottenville,SIR,Stair,YES,40.5133997,-74.2511586
SI,Tottenville,SIR,Ramp,YES,40.5121599,-74.2529363
SI,Tottenville,SIR,Stair,YES,40.5122061,-74.2528318
B,9 Av,D,Station House,YES,40.6464022,-73.9944751
B,Fort Hamilton Pkwy,D,Stair,YES,40.640185,-73.994423
B,Fort Hamilton Pkwy,D,Stair,YES,40.64136,-73.994411
B,Fort Hamilton Pkwy,D,Stair,YES,40.64018,-73.99422
B,Fort Hamilton Pkwy,D,Stair,YES,40.6413647,-73.994196
B,50 St,D,Stair,YES,40.6362822,-73.994899
B,50 St,D,Stair,YES,40.6364489,-73.994877
B,50 St,D,Stair,YES,40.6362692,-73.9946925
B,50 St,D,Stair,YES,40.6364335,-73.9946737
B,55 St,D,Stair,YES,40.6315288,-73.9956256
B,55 St,D,Stair,YES,40.631709,-73.995283
B,55 St,D,Stair,YES,40.631389,-73.995262
B,62 St/New Utrecht Av,D N,Stair,YES,40.6271574,-73.9968629
B,62 St/New Utrecht Av,D N,Stair,YES,40.6273515,-73.9967384
B,62 St/New Utrecht Av,D N,Stair,YES,40.627299,-73.996465
B,71 St,D,Stair,YES,40.6191533,-73.99925
B,71 St,D,Stair,YES,40.6188574,-73.9991858
B,71 St,D,Stair,YES,40.6188992,-73.9988367
B,71 St,D,Stair,YES,40.6203538,-73.9987699
B,71 St,D,Stair,YES,40.6203246,-73.9985607
B,71 St,D,Stair,YES,40.6187459,-73.9990235
B,79 St,D,Stair,YES,40.6128744,-74.0008872
B,79 St,D,Stair,YES,40.612847,-74.000721
B,79 St,D,Stair,YES,40.614054,-74.000585
B,79 St,D,Stair,YES,40.614018,-74.000378
B,18 Av,D,Stair,YES,40.607723,-74.001894
B,18 Av,D,Stair,YES,40.607897,-74.001628
B,18 Av,D,Stair,YES,40.6076142,-74.0014876
B,20 Av,D,Stair,YES,40.604631,-73.998498
B,20 Av,D,Stair,YES,40.604789,-73.998349
B,20 Av,D,Stair,YES,40.604439,-73.998164
B,20 Av,D,Stair,YES,40.604587,-73.998007
B,Bay Pkwy,D,Stair,YES,40.601993,-73.99413
B,Bay Pkwy,D,Stair,YES,40.6021736,-73.9939783
B,Bay Pkwy,D,Stair,YES,40.601726,-73.993696
B,Bay Pkwy,D,Stair,YES,40.601898,-73.993538
B,Bay Pkwy,D,Elevator,YES,40.6021609,-73.9939382
B,25 Av,D,Stair,YES,40.597952,-73.987442
B,25 Av,D,Stair,YES,40.5981,-73.987279
B,25 Av,D,Stair,YES,40.597751,-73.987112
B,25 Av,D,Stair,YES,40.597889,-73.986958
B,Bay 50 St,D,Stair,YES,40.588305,-73.983791
B,Bay 50 St,D,Stair,YES,40.588022,-73.983735
B,Bay 50 St,D,Stair,YES,40.5883299,-73.9835485
B,Bay 50 St,D,Stair,YES,40.5880448,-73.9834982
